"age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","y"
36,"entrepreneur","married","tertiary",0,1169,1,0,"unknown",6,"may",168,2,-1,0,"unknown",0
35,"management","single","tertiary",0,71,1,0,"unknown",21,"may",836,12,-1,0,"unknown",0
30,"management","single","tertiary",0,940,0,0,"cellular",8,"aug",131,2,-1,0,"unknown",0
25,"technician","single","secondary",0,-80,1,1,"unknown",3,"jun",89,1,-1,0,"unknown",0
34,"technician","married","secondary",0,0,1,0,"cellular",29,"aug",116,4,-1,0,"unknown",0
52,"unknown","married","unknown",0,1317,0,0,"unknown",12,"jun",58,1,-1,0,"unknown",0
39,"admin.","married","secondary",0,179,0,0,"unknown",6,"sep",36,1,-1,0,"unknown",0
34,"management","married","secondary",0,1007,1,0,"cellular",21,"jul",240,2,-1,0,"unknown",0
34,"management","single","secondary",0,0,0,0,"cellular",22,"aug",132,4,-1,0,"unknown",0
30,"services","married","secondary",0,1286,1,1,"cellular",17,"jul",544,1,-1,0,"unknown",0
33,"services","married","secondary",0,804,1,1,"unknown",8,"may",266,1,-1,0,"unknown",0
30,"student","single","secondary",0,4,0,0,"cellular",4,"feb",443,2,-1,0,"unknown",0
51,"blue-collar","married","primary",0,0,1,0,"cellular",10,"jul",324,1,-1,0,"unknown",0
36,"services","single","secondary",0,417,1,0,"cellular",6,"feb",15,10,207,3,"failure",0
48,"blue-collar","married","primary",0,1678,0,0,"cellular",28,"jan",263,2,-1,0,"unknown",0
37,"services","divorced","secondary",0,532,1,0,"unknown",11,"jun",199,1,-1,0,"unknown",0
58,"management","married","secondary",0,407,1,0,"cellular",29,"jul",145,2,-1,0,"unknown",0
56,"management","divorced","tertiary",0,659,0,1,"cellular",2,"jun",56,1,-1,0,"unknown",0
34,"blue-collar","married","secondary",0,393,1,0,"cellular",5,"may",11,9,-1,0,"unknown",0
33,"admin.","divorced","secondary",0,661,1,0,"cellular",18,"nov",411,1,173,2,"other",0
26,"services","single","secondary",0,0,0,0,"cellular",29,"jul",165,23,-1,0,"unknown",0
40,"management","single","unknown",0,838,1,0,"unknown",12,"may",619,3,-1,0,"unknown",0
35,"services","married","secondary",0,195,1,0,"cellular",17,"apr",203,1,-1,0,"unknown",0
45,"entrepreneur","married","secondary",0,68,1,0,"unknown",7,"may",254,1,-1,0,"unknown",0
37,"technician","single","secondary",0,-242,1,0,"cellular",13,"aug",1149,6,-1,0,"unknown",1
35,"management","divorced","tertiary",0,321,1,0,"unknown",9,"may",189,1,-1,0,"unknown",0
43,"services","single","secondary",0,3403,1,0,"cellular",12,"nov",707,2,97,2,"success",1
28,"blue-collar","married","secondary",0,8,1,0,"cellular",15,"may",196,1,-1,0,"unknown",0
32,"blue-collar","divorced","secondary",0,739,1,0,"unknown",9,"may",171,1,-1,0,"unknown",0
26,"unemployed","single","secondary",0,622,0,0,"cellular",28,"jan",1451,2,-1,0,"unknown",1
35,"services","married","secondary",0,152,1,0,"unknown",2,"jun",563,1,-1,0,"unknown",1
35,"technician","single","secondary",0,2,0,0,"cellular",11,"aug",239,4,-1,0,"unknown",0
39,"blue-collar","married","secondary",0,1439,1,0,"telephone",28,"jul",73,6,-1,0,"unknown",0
42,"blue-collar","divorced","secondary",0,1491,1,0,"cellular",6,"may",203,2,334,2,"failure",0
32,"technician","single","secondary",0,6402,1,0,"cellular",6,"may",158,1,167,1,"success",0
30,"unemployed","married","secondary",0,1210,0,0,"cellular",9,"jul",100,4,-1,0,"unknown",0
26,"management","single","tertiary",0,122,0,1,"cellular",8,"jul",160,1,-1,0,"unknown",0
30,"student","single","secondary",0,0,1,0,"cellular",19,"nov",661,1,-1,0,"unknown",0
32,"management","married","tertiary",0,62,1,0,"cellular",14,"may",166,1,-1,0,"unknown",0
47,"services","married","secondary",0,3333,1,1,"cellular",29,"jul",114,2,-1,0,"unknown",0
33,"technician","married","tertiary",0,16992,1,0,"unknown",29,"may",58,1,-1,0,"unknown",0
57,"blue-collar","married","primary",0,23,1,0,"telephone",31,"jul",25,8,-1,0,"unknown",0
35,"admin.","married","secondary",0,0,1,0,"cellular",7,"may",121,2,-1,0,"unknown",0
53,"technician","married","tertiary",0,6072,0,1,"unknown",16,"jun",226,4,-1,0,"unknown",0
24,"retired","single","secondary",0,366,0,1,"unknown",16,"may",234,2,-1,0,"unknown",0
54,"management","divorced","tertiary",0,0,0,1,"cellular",10,"jul",88,1,-1,0,"unknown",0
31,"management","married","tertiary",0,1343,1,1,"unknown",21,"may",85,1,-1,0,"unknown",0
41,"entrepreneur","married","secondary",0,2105,1,0,"cellular",18,"nov",134,1,-1,0,"unknown",0
44,"unknown","married","secondary",0,2319,0,0,"cellular",4,"aug",251,3,-1,0,"unknown",0
35,"services","single","secondary",0,35,1,0,"cellular",14,"may",152,1,-1,0,"unknown",0
30,"management","married","tertiary",0,877,0,0,"cellular",13,"aug",202,1,83,5,"failure",0
43,"blue-collar","single","primary",0,30,1,0,"unknown",30,"may",379,17,-1,0,"unknown",0
51,"entrepreneur","married","secondary",1,-2082,0,1,"cellular",28,"jul",123,6,-1,0,"unknown",0
60,"retired","married","secondary",0,89,0,0,"cellular",30,"apr",156,2,-1,0,"unknown",0
43,"self-employed","married","secondary",0,104,0,0,"unknown",17,"jun",332,1,-1,0,"unknown",0
31,"management","married","tertiary",0,1750,1,0,"telephone",14,"may",90,3,-1,0,"unknown",0
56,"management","married","primary",0,772,1,0,"telephone",20,"nov",291,1,-1,0,"unknown",0
42,"technician","married","secondary",0,1048,1,0,"telephone",6,"feb",23,2,-1,0,"unknown",0
52,"entrepreneur","married","primary",0,592,0,0,"cellular",21,"jul",122,2,-1,0,"unknown",0
40,"technician","married","secondary",0,0,1,1,"cellular",26,"jul",105,2,172,1,"failure",0
36,"services","married","secondary",0,3064,1,0,"telephone",11,"may",1143,4,-1,0,"unknown",0
40,"services","married","primary",0,33,0,0,"unknown",26,"may",70,3,-1,0,"unknown",0
46,"blue-collar","married","secondary",0,0,1,0,"cellular",8,"may",264,2,-1,0,"unknown",0
32,"admin.","single","secondary",0,1649,0,0,"cellular",27,"may",204,2,-1,0,"unknown",0
31,"housemaid","single","tertiary",0,287,1,0,"cellular",19,"nov",182,1,-1,0,"unknown",0
41,"technician","divorced","secondary",0,0,1,0,"cellular",17,"nov",386,2,-1,0,"unknown",0
58,"housemaid","married","primary",0,419,0,1,"unknown",5,"jun",295,3,-1,0,"unknown",0
36,"services","married","secondary",0,257,1,0,"cellular",12,"may",86,2,-1,0,"unknown",0
52,"technician","married","secondary",0,118,0,0,"cellular",28,"aug",16,20,-1,0,"unknown",0
42,"management","married","tertiary",0,251,0,0,"cellular",20,"aug",413,2,-1,0,"unknown",0
32,"management","single","tertiary",0,1731,1,1,"unknown",29,"may",323,3,-1,0,"unknown",0
62,"management","married","tertiary",0,0,0,0,"cellular",13,"oct",78,3,-1,0,"unknown",0
31,"technician","single","tertiary",0,23,0,0,"cellular",25,"aug",121,3,-1,0,"unknown",0
41,"blue-collar","single","secondary",1,-386,0,1,"cellular",20,"nov",477,1,-1,0,"unknown",1
34,"self-employed","married","tertiary",0,5498,0,0,"cellular",19,"nov",265,1,-1,0,"unknown",0
44,"management","single","tertiary",0,5063,0,0,"cellular",27,"oct",418,2,-1,0,"unknown",1
42,"blue-collar","married","primary",0,7041,1,0,"cellular",28,"jul",386,4,-1,0,"unknown",0
37,"entrepreneur","single","secondary",0,654,0,0,"unknown",19,"may",594,2,-1,0,"unknown",0
47,"management","married","tertiary",0,1890,0,0,"cellular",8,"jul",161,1,-1,0,"unknown",0
32,"unemployed","married","secondary",0,2400,1,1,"cellular",5,"feb",450,3,-1,0,"unknown",0
46,"blue-collar","married","secondary",0,519,1,0,"cellular",25,"aug",217,6,-1,0,"unknown",0
39,"technician","single","tertiary",0,1190,0,0,"cellular",8,"aug",136,1,-1,0,"unknown",0
28,"services","single","secondary",0,229,1,0,"unknown",9,"may",322,1,-1,0,"unknown",0
26,"student","single","secondary",0,203,0,0,"cellular",16,"nov",104,1,196,1,"failure",0
52,"technician","married","secondary",0,1818,0,1,"cellular",17,"nov",189,2,111,4,"failure",0
42,"unemployed","married","secondary",0,1289,0,0,"cellular",15,"jul",250,4,415,2,"failure",1
33,"technician","divorced","tertiary",0,39,0,0,"cellular",19,"aug",123,5,-1,0,"unknown",0
73,"retired","married","primary",0,796,0,0,"cellular",23,"oct",427,1,182,2,"failure",1
35,"admin.","single","secondary",0,57,0,1,"cellular",8,"jul",632,2,-1,0,"unknown",0
40,"management","married","tertiary",0,1548,1,0,"cellular",13,"apr",101,3,-1,0,"unknown",0
51,"technician","married","secondary",0,117,0,0,"cellular",24,"aug",467,2,88,4,"other",1
37,"admin.","single","secondary",0,0,1,0,"cellular",16,"apr",640,2,-1,0,"unknown",0
39,"management","married","tertiary",0,691,1,1,"cellular",16,"apr",517,1,255,1,"failure",0
28,"blue-collar","married","secondary",0,64,1,0,"unknown",13,"may",160,3,-1,0,"unknown",0
49,"technician","divorced","tertiary",0,0,1,0,"cellular",12,"jun",177,3,-1,0,"unknown",0
36,"admin.","married","secondary",0,957,1,0,"unknown",21,"may",206,1,-1,0,"unknown",0
45,"technician","married","secondary",0,118,1,0,"unknown",7,"may",208,2,-1,0,"unknown",0
29,"technician","single","tertiary",0,218,1,0,"cellular",12,"apr",169,1,-1,0,"unknown",0
35,"management","married","secondary",0,724,1,0,"cellular",14,"jul",287,2,415,1,"failure",1
35,"housemaid","married","tertiary",0,20,1,1,"cellular",17,"jul",505,3,-1,0,"unknown",0
30,"blue-collar","married","secondary",0,-28,1,0,"cellular",18,"may",284,2,371,1,"failure",0
46,"blue-collar","married","primary",0,665,0,0,"cellular",30,"jan",89,4,235,2,"failure",0
25,"student","single","tertiary",0,5,0,0,"cellular",29,"sep",138,1,-1,0,"unknown",0
36,"management","married","tertiary",0,925,0,0,"cellular",14,"dec",321,3,189,4,"success",1
42,"blue-collar","married","primary",0,2519,1,0,"unknown",15,"may",262,4,-1,0,"unknown",0
57,"admin.","married","secondary",0,3927,0,0,"cellular",13,"oct",61,1,-1,0,"unknown",0
42,"management","divorced","tertiary",0,401,1,0,"cellular",24,"jul",217,9,-1,0,"unknown",0
29,"management","married","tertiary",0,581,1,1,"cellular",14,"jul",192,2,-1,0,"unknown",0
36,"technician","married","tertiary",0,1327,0,0,"cellular",29,"oct",174,2,-1,0,"unknown",0
31,"unemployed","married","secondary",0,3242,0,0,"unknown",25,"jun",292,2,-1,0,"unknown",0
59,"technician","married","primary",0,3163,1,0,"unknown",29,"may",240,2,-1,0,"unknown",0
50,"unemployed","divorced","secondary",0,32,0,0,"cellular",4,"aug",282,2,-1,0,"unknown",0
47,"admin.","married","secondary",0,310,1,1,"telephone",14,"aug",128,6,-1,0,"unknown",0
46,"housemaid","married","primary",0,0,0,0,"telephone",2,"feb",161,1,-1,0,"unknown",0
26,"blue-collar","single","primary",0,155,1,0,"cellular",29,"jan",291,1,244,4,"failure",0
31,"services","single","secondary",0,11386,1,0,"cellular",20,"nov",356,1,-1,0,"unknown",0
30,"services","married","tertiary",0,1380,1,0,"unknown",21,"may",294,2,-1,0,"unknown",0
47,"blue-collar","single","unknown",0,2443,0,0,"unknown",18,"jun",422,1,-1,0,"unknown",0
23,"technician","single","tertiary",0,1129,1,0,"unknown",28,"may",806,1,-1,0,"unknown",1
44,"unemployed","single","primary",0,4232,0,0,"unknown",16,"jun",227,1,-1,0,"unknown",0
42,"self-employed","married","secondary",0,5564,0,0,"cellular",17,"nov",560,2,-1,0,"unknown",0
32,"services","single","secondary",0,-402,1,0,"cellular",17,"apr",135,1,-1,0,"unknown",0
28,"admin.","single","secondary",0,1323,1,0,"unknown",3,"jun",361,1,-1,0,"unknown",0
57,"retired","married","primary",0,1623,1,1,"cellular",18,"jul",246,1,-1,0,"unknown",0
38,"technician","married","tertiary",0,1042,1,0,"cellular",4,"feb",419,2,-1,0,"unknown",0
22,"student","single","secondary",0,2488,0,0,"cellular",8,"nov",449,2,38,10,"other",1
54,"admin.","married","secondary",0,865,1,0,"cellular",17,"nov",71,1,-1,0,"unknown",0
32,"technician","married","tertiary",0,-1053,1,0,"cellular",21,"jul",357,3,-1,0,"unknown",0
32,"management","married","tertiary",0,1667,1,0,"cellular",18,"nov",164,2,179,3,"failure",0
59,"admin.","divorced","secondary",0,975,1,0,"unknown",15,"may",263,4,-1,0,"unknown",0
45,"technician","married","secondary",0,2571,0,0,"unknown",18,"jun",146,2,-1,0,"unknown",0
53,"unknown","married","primary",0,732,0,0,"cellular",27,"oct",759,2,-1,0,"unknown",1
50,"admin.","divorced","secondary",0,769,0,0,"cellular",28,"jul",72,2,363,4,"failure",0
34,"technician","married","secondary",0,-136,1,1,"cellular",12,"aug",131,2,-1,0,"unknown",0
35,"admin.","divorced","secondary",0,3636,0,1,"cellular",21,"nov",808,2,-1,0,"unknown",1
30,"management","married","tertiary",0,931,0,0,"cellular",17,"jul",1183,1,-1,0,"unknown",0
62,"housemaid","married","secondary",0,565,0,0,"cellular",4,"sep",123,3,-1,0,"unknown",0
40,"blue-collar","married","secondary",0,271,1,0,"unknown",29,"may",483,2,-1,0,"unknown",0
26,"self-employed","single","tertiary",0,1153,0,0,"cellular",4,"may",238,3,-1,0,"unknown",0
34,"management","married","tertiary",0,-73,1,0,"cellular",11,"jul",90,1,-1,0,"unknown",0
50,"unknown","married","unknown",0,558,0,0,"cellular",9,"jul",464,1,683,6,"failure",1
31,"unknown","divorced","tertiary",0,137,0,0,"cellular",22,"aug",385,9,-1,0,"unknown",0
35,"technician","married","secondary",0,700,1,0,"unknown",23,"may",240,2,-1,0,"unknown",0
55,"retired","married","primary",0,-966,0,1,"cellular",14,"may",104,1,-1,0,"unknown",0
34,"admin.","married","secondary",0,96,0,0,"cellular",29,"aug",109,2,-1,0,"unknown",0
58,"retired","married","primary",0,4007,0,0,"cellular",30,"nov",598,4,-1,0,"unknown",0
50,"management","single","tertiary",0,567,1,0,"unknown",16,"may",274,8,-1,0,"unknown",0
31,"technician","single","secondary",0,40,0,0,"cellular",7,"aug",123,2,-1,0,"unknown",0
47,"admin.","divorced","secondary",0,136,0,1,"cellular",23,"jul",70,1,-1,0,"unknown",0
38,"self-employed","single","tertiary",0,917,1,0,"unknown",23,"may",260,1,-1,0,"unknown",0
46,"management","single","tertiary",0,593,1,0,"cellular",29,"jan",190,3,-1,0,"unknown",0
42,"blue-collar","married","primary",0,505,1,0,"unknown",14,"may",521,2,-1,0,"unknown",0
34,"blue-collar","married","secondary",0,2542,1,0,"cellular",14,"may",228,1,-1,0,"unknown",0
37,"management","married","tertiary",0,5355,0,0,"telephone",17,"feb",466,4,-1,0,"unknown",1
38,"student","single","tertiary",0,807,0,0,"cellular",27,"feb",74,2,-1,0,"unknown",0
59,"retired","married","secondary",0,9976,1,0,"unknown",29,"may",57,2,-1,0,"unknown",0
32,"admin.","married","secondary",0,0,0,0,"cellular",30,"jan",119,3,-1,0,"unknown",0
55,"management","married","tertiary",0,540,0,0,"cellular",19,"nov",124,2,-1,0,"unknown",0
35,"blue-collar","married","secondary",0,280,1,1,"cellular",31,"jul",65,50,-1,0,"unknown",0
56,"management","divorced","tertiary",0,-59,0,1,"cellular",28,"jul",127,6,-1,0,"unknown",0
27,"admin.","married","secondary",1,-517,1,0,"cellular",14,"jul",172,3,-1,0,"unknown",0
42,"unemployed","single","secondary",0,2613,1,0,"cellular",30,"jul",174,6,-1,0,"unknown",0
42,"student","married","unknown",0,-7,0,0,"telephone",31,"jul",41,6,-1,0,"unknown",0
41,"blue-collar","married","primary",0,0,1,0,"unknown",30,"may",232,3,-1,0,"unknown",0
53,"retired","divorced","secondary",1,-200,0,1,"unknown",6,"jun",161,1,-1,0,"unknown",0
67,"retired","married","primary",0,2301,0,0,"cellular",16,"apr",124,1,-1,0,"unknown",0
53,"housemaid","married","primary",0,104,0,1,"unknown",5,"jun",701,1,-1,0,"unknown",1
33,"blue-collar","married","primary",0,191,1,0,"unknown",9,"may",162,2,-1,0,"unknown",0
31,"technician","single","unknown",0,694,1,0,"unknown",6,"jun",431,2,-1,0,"unknown",0
31,"admin.","married","secondary",0,212,1,0,"cellular",18,"jul",191,3,-1,0,"unknown",0
30,"management","married","tertiary",0,1882,1,0,"cellular",11,"aug",249,5,-1,0,"unknown",0
48,"blue-collar","married","unknown",0,131,1,0,"unknown",6,"may",189,1,-1,0,"unknown",0
30,"technician","single","secondary",0,175,0,0,"cellular",25,"aug",167,4,-1,0,"unknown",0
43,"technician","single","tertiary",1,0,0,0,"cellular",29,"aug",73,4,-1,0,"unknown",0
38,"management","divorced","tertiary",0,4425,1,0,"unknown",30,"may",162,1,-1,0,"unknown",0
46,"unemployed","married","secondary",0,3533,1,0,"cellular",12,"aug",235,2,-1,0,"unknown",0
59,"blue-collar","divorced","secondary",0,3573,0,0,"cellular",15,"may",44,1,-1,0,"unknown",0
44,"management","divorced","tertiary",0,476,1,1,"unknown",26,"may",127,2,-1,0,"unknown",0
35,"blue-collar","married","secondary",0,1257,1,0,"cellular",20,"apr",93,3,329,7,"failure",0
55,"blue-collar","married","unknown",0,23,0,0,"cellular",30,"jan",143,1,2,3,"other",0
39,"management","single","tertiary",0,0,1,0,"cellular",16,"apr",81,2,-1,0,"unknown",0
36,"services","single","secondary",0,398,1,1,"unknown",17,"jun",77,2,-1,0,"unknown",0
33,"blue-collar","married","secondary",0,745,1,0,"unknown",23,"may",115,4,-1,0,"unknown",0
48,"management","single","tertiary",0,8106,0,0,"unknown",17,"nov",125,1,111,3,"failure",0
33,"management","single","tertiary",0,0,0,0,"cellular",19,"aug",53,4,-1,0,"unknown",0
67,"retired","married","unknown",0,696,0,0,"telephone",4,"may",77,2,-1,0,"unknown",0
48,"unemployed","divorced","secondary",0,1266,1,0,"telephone",3,"feb",45,1,-1,0,"unknown",0
57,"management","married","tertiary",0,2416,0,0,"cellular",11,"aug",74,2,-1,0,"unknown",0
31,"housemaid","married","primary",0,25,0,0,"cellular",21,"aug",169,5,-1,0,"unknown",0
30,"student","single","tertiary",0,7513,0,0,"cellular",11,"aug",269,2,-1,0,"unknown",0
56,"entrepreneur","divorced","primary",0,29,0,0,"cellular",29,"jan",52,2,227,1,"failure",0
26,"blue-collar","married","primary",0,5116,1,0,"cellular",22,"jul",246,3,-1,0,"unknown",0
44,"management","married","secondary",0,-1746,1,0,"unknown",20,"jun",218,1,-1,0,"unknown",0
44,"technician","divorced","secondary",0,14,0,0,"cellular",13,"nov",167,1,92,1,"success",1
31,"management","married","tertiary",0,4148,1,0,"cellular",21,"nov",316,3,99,9,"other",1
47,"self-employed","married","unknown",0,14,1,0,"cellular",15,"may",142,1,-1,0,"unknown",0
30,"admin.","single","secondary",0,105,1,0,"cellular",21,"nov",75,1,-1,0,"unknown",0
37,"management","married","tertiary",0,767,0,1,"cellular",2,"feb",204,1,-1,0,"unknown",0
56,"admin.","divorced","primary",0,0,0,1,"cellular",10,"jul",542,1,-1,0,"unknown",0
43,"management","single","secondary",0,-228,1,1,"unknown",16,"may",122,2,-1,0,"unknown",0
42,"services","married","secondary",0,508,1,0,"unknown",30,"may",70,1,-1,0,"unknown",0
60,"management","married","secondary",0,725,1,0,"cellular",8,"jul",266,1,-1,0,"unknown",0
34,"blue-collar","married","unknown",0,41,1,0,"cellular",6,"may",34,9,-1,0,"unknown",0
34,"management","single","tertiary",0,184,0,0,"cellular",22,"jul",203,4,-1,0,"unknown",0
41,"management","married","tertiary",0,251,0,1,"unknown",6,"jun",85,3,-1,0,"unknown",0
38,"management","divorced","secondary",0,-17,0,0,"cellular",21,"nov",11,4,-1,0,"unknown",0
23,"services","married","secondary",0,-19,1,0,"unknown",20,"jun",13,10,-1,0,"unknown",0
33,"management","married","tertiary",0,1064,1,0,"cellular",13,"may",562,1,-1,0,"unknown",1
36,"blue-collar","married","secondary",0,777,1,0,"cellular",6,"may",185,3,-1,0,"unknown",0
49,"unemployed","married","tertiary",0,377,0,0,"cellular",22,"may",158,1,59,2,"failure",0
34,"admin.","divorced","secondary",0,479,1,0,"cellular",12,"may",515,1,350,5,"failure",1
40,"technician","divorced","secondary",0,-375,1,0,"cellular",13,"may",60,5,-1,0,"unknown",0
72,"retired","married","primary",0,796,0,0,"cellular",24,"apr",173,2,-1,0,"unknown",0
43,"technician","married","secondary",0,17,1,0,"unknown",16,"may",353,4,-1,0,"unknown",0
44,"blue-collar","married","secondary",0,1071,1,0,"cellular",11,"may",143,3,357,1,"failure",0
